,Nama Stasiun,Elevasi,Jarak,latitude,longitude,T,pu_gpm,pu_station
2486,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,13,144.36599245667838,148.19667316906563
2487,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,14,146.16930941496463,149.89965161686416
2488,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,15,147.84347530135756,151.4806650984188
2489,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,16,149.40577227541803,152.95603417519732
2490,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,17,150.8702279695827,154.3390059669606
2491,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,18,152.24838506594978,155.64048090846183
2492,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,19,153.54985593335363,156.86953652591285
2493,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,20,154.78273059873032,158.03381270838085
2494,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,21,155.95388228284133,159.13980024317306
2495,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,22,157.0691999052495,160.1930603839838
2496,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,23,158.13376756055533,161.1983943408785
2497,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,24,159.1520048527579,162.15997580629858
2498,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,25,160.12777790756712,163.0814557905282
2499,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,26,161.06448812258049,163.9660464337152
2500,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,27,161.9651438079146,164.81658866034007
2501,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,28,162.83241852976994,165.6356072764816
2502,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,29,163.66869901347968,166.425356207488
2503,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,30,164.47612477119932,167.18785592073897
2504,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,31,165.25662111291,167.92492459988125
2505,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,32,166.01192682398187,168.63820428238193
2506,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,33,166.74361751121506,169.3291829065708
2507,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,34,167.4531254063071,169.99921301322098
2508,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,35,168.14175625295084,170.6495276930308
2509,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,36,168.81070377829602,171.28125425287726
2510,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,37,169.46106215197716,171.89542598161034
2511,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,38,170.09383675950357,172.4929923239996
2512,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,39,170.70995355651718,173.0748277145113
2513,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,40,171.31026722251892,173.64173927735237
2514,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,41,171.8955682943568,174.19447356304363
2515,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,42,172.466589428948,174.73372246267712
2516,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,43,173.02401091976273,175.26012841745688
2517,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,44,173.56846557130274,175.77428902195618
2518,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,45,174.1005430192053,176.2767611038462
2519,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,46,174.6207935699593,176.76806434996627
2520,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,47,175.12973162294588,177.2486845379583
2521,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,48,175.62783872817235,177.71907642386506
2522,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,49,176.11556632527126,178.17966632872867
2523,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,50,176.59333820282657,178.63085446107684
2524,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,51,177.06155271161117,179.0730170070136
2525,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,52,177.52058476070874,179.50650801527473
2526,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,53,177.97078762158839,179.93166110092193
2527,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,54,178.41249456188828,180.3487909882206
2528,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,55,178.84602032784144,180.7581949105822
2529,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,56,179.2716624918653,181.16015388317226
2530,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,57,179.68970267977045,181.55493386183593
2531,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,58,180.10040769026722,181.94278680031414
2532,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,59,180.50403051791838,182.32395161627784
2533,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,60,180.9008112893615,182.69865507545825
2534,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,61,181.29097812148,183.06711260206802
2535,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,62,181.67474790920045,183.4295290227649
2536,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,63,182.05232704973412,183.78609925059564
2537,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,64,182.4239121093152,184.137008914636
2538,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,65,182.7896904378312,184.4824349404227
2539,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,66,183.14984073615506,184.82254608571827
2540,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,67,183.50453358048378,185.15750343567532
2541,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,68,183.85393190753317,185.48746086103412
2542,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,69,184.1981914640433,185.81256544261728
2543,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,70,184.53746122370273,186.1329578650558
2544,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,71,184.871883774281,186.44877278238118
2545,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,72,185.2015956774909,186.76013915786444
2546,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,73,185.52672780385194,187.0671805802475
2547,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,74,185.84740564461305,187.37001555831023
2548,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,75,186.16374960259031,187.66875779552544
2549,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,76,186.4758752636138,187.9635164464023
2550,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,77,186.7838936501089,188.25439635595816
2551,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,78,187.0879114582073,188.5414982836362
2552,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,79,187.38803127965525,188.82491911286678
2553,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,80,187.68435180967361,189.10475204736161
2554,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,81,187.97696804182257,189.3810867951362
2555,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,82,188.2659714508364,189.65400974117148
2556,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,83,188.5514501643047,189.9236041095424
2557,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,84,188.8334891240122,190.18995011578073
2558,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,85,189.1121702376699,190.45312511016363
2559,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,86,189.38757252172124,190.71320371257394
2560,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,87,189.6597722358431,190.9702579395175
2561,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,88,189.92884300971406,191.22435732383767
2562,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,89,190.19485596258033,191.4755690276288
2563,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,90,190.45787981610266,191.7239579488039
2564,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,91,190.71798100093136,191.96958682173982
2565,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,92,190.9752237574267,192.21251631239363
2566,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,93,191.22967023090337,192.45280510824733
2567,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,94,191.48138056175205,192.690510003415
2568,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,95,191.7304129707686,192.9256859792244
2569,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,96,191.9768238399912,193.15838628055585
2570,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,97,192.22066778932393,193.38866248820284
2571,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,98,192.46199774921362,193.6165645875048
2572,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,99,192.70086502961627,193.84214103347608
2573,Stasiun Klimatologi Pesawaran,49.80973,33.05923,-5.15,105.15,100,192.93731938547876,194.0654388126444
2574,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,2,85.93591900562251,106.76911943212535
2575,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,3,96.0633321457459,119.07019128738199
2576,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,4,102.54499073751705,126.94301596387656
2577,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,5,107.34308584162207,132.7709319210241
2578,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,6,111.15910208750444,137.40598426775338
2579,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,7,114.32914106560065,141.25641247819476
2580,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,8,117.04121670419147,144.55058413344437
2581,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,9,119.41140509040875,147.42948886913075
2582,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,10,121.51649298610195,149.98639428103314
2583,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,11,123.40995130588885,152.28624780970517
2584,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,12,125.13052482037325,154.37611006189982
2585,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,13,126.7071936049226,156.29118114099333
2586,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,14,128.1622045023407,158.05848275609299
2587,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,15,129.51300952726672,159.69921266847555
2588,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,16,130.77355283431885,161.23030788323263
2589,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,17,131.95515265458593,162.66551587683944
2590,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,18,133.06712223062422,164.01614880416759
2591,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,19,134.1172173267988,165.2916270585028
2592,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,20,135.11196540202263,166.49987909502016
2593,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,21,136.0569121320365,167.64764086443373
2594,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,22,136.9568090066428,168.7406836744477
2595,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,23,137.8157581405659,169.78399008154366
2596,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,24,138.63732550258985,170.78189142262266
2597,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,25,139.42463048612618,171.73817661021047
2598,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,26,140.1804175175211,172.65617911014078
2599,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,27,140.90711385948202,173.5388471513998
2600,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,28,141.60687668573195,174.38880090446975
2601,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,29,142.28163173170688,175.2083794276713
2602,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,30,142.93310526825843,175.9996795034201
2603,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,31,143.56285073666643,176.7645879899435
2604,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,32,144.17227108035138,177.50480894607526
2605,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,33,144.76263758168756,178.22188651103616
2606,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,34,145.33510584048116,178.91722431239182
2607,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,35,145.89072939936847,179.59210201588633
2608,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,36,146.43047142015172,180.24768950788385
2609,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,37,146.9552147363974,180.88505910556822
2610,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,38,147.46577054597364,181.50519611516978
2611,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,39,147.96288595855708,182.10900799940282
2612,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,40,148.44725057448773,182.69733236834765
2613,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,41,148.91950224044217,183.27094397047094
2614,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,42,149.3802321025269,183.8305608302703
2615,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,43,149.82998905726726,184.37684965458453
2616,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,44,150.2692836845931,184.91043060972046
2617,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,45,150.69859173352552,185.4318815552769
2618,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,46,151.11835722026183,185.94174180717505
2619,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,47,151.52899518925756,186.44051549135514
2620,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,48,151.93089418036706,186.92867454044207
2621,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,49,152.32441843881182,187.40666137804203
2622,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,50,152.7099098994941,187.87489132895155
2623,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,51,153.08768997275328,188.3337547881931
2624,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,52,153.45806115494182,188.78361917727062
2625,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,53,153.82130848404762,189.2248307122141
2626,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,54,154.17770085791648,189.6577160047334
2627,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,55,154.52749223035096,190.08258351503758
2628,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,56,154.87092269841685,190.49972487251074
2629,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,57,155.2082194926192,190.90941607841137
2630,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,58,155.53959788017949,191.31191860302033
2631,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,59,155.86526199040736,191.70748038816373
2632,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,60,156.1854055700942,192.09633676473678
2633,Stasiun Meteorologi Maritim Panjang,122.0498,3.951878,-5.55,105.35,61,156.50021267593044,192.47871129373618
